Year,Month,Day,DJIAPercentChange
2013,8,2,0.197087709
2013,8,5,-0.254600376
2013,8,6,-0.574689078
2013,8,7,-0.293499508
2013,8,8,0.136005898
2013,8,9,-0.458938492
2013,8,12,0.028932445
2013,8,13,0.196683934
2013,8,14,-0.712403327
2013,8,15,-1.43823238
2013,8,16,-0.205788956
2013,8,19,-0.438090602
2013,8,20,-0.058820316
2013,8,21,-0.641998265
2013,8,22,0.369853642
2013,8,23,0.144975108
2013,8,26,-0.453692344
2013,8,27,-1.091888816
2013,8,28,0.362331841
2013,8,29,0.155487515
2013,8,30,-0.227632527
2013,9,3,0.218963554
2013,9,4,0.663748734
2013,9,5,0.053518238
2013,9,6,-0.127496813
2013,9,9,0.91062015
2013,9,10,0.821849803
2013,9,11,0.871849853
2013,9,12,-0.172895922
2013,9,13,0.412724991
2013,9,16,0.737386031
2013,9,17,0.171449028
2013,9,18,0.92647732
2013,9,19,-0.263492594
2013,9,20,-1.176840044
2013,9,23,-0.329594734
2013,9,24,-0.441161003
2013,9,25,-0.42871057
2013,9,26,0.352746618
2013,9,27,-0.386552592
2013,9,30,-0.787878152
2013,10,1,0.391277311
2013,10,2,-0.326095906
2013,10,3,-0.864335374
2013,10,4,0.519517589
2013,10,7,-0.882987266
2013,10,8,-1.081199408
2013,10,9,0.1677472
2013,10,10,2.159067808
2013,10,11,0.731100081
2013,10,14,0.45911946
2013,10,15,-0.864623569
2013,10,16,1.338962606
2013,10,17,0.014249037
2013,10,18,0.181762471
2013,10,21,-0.059215704
2013,10,22,0.47706217
2013,10,23,-0.336300398
2013,10,24,0.612006459
2013,10,25,0.29992811
2013,10,28,-0.001669965
2013,10,29,0.694442215
2013,10,30,-0.395261958
2013,10,31,-0.474842381
2013,11,1,0.369841644
2013,11,4,0.114715899
2013,11,5,-0.083166893
2013,11,6,0.756044001
2013,11,7,-0.998837557
2013,11,8,1.091874183
2013,11,11,0.151149037
2013,11,12,-0.142520676
2013,11,13,0.52180819
2013,11,14,0.442863632
2013,11,15,0.538795275
2013,11,18,0.083319134
2013,11,19,-0.044008849
2013,11,20,-0.440668203
2013,11,21,0.640681113
2013,11,22,0.350184368
2013,11,25,0.002799885
2013,11,26,0.011635917
2013,11,27,0.149066437
2013,11,29,-0.116422314
2013,12,2,-0.487035591
2013,12,3,-0.562958927
2013,12,4,-0.130354087
2013,12,5,-0.409089478
2013,12,6,1.22997305
2013,12,9,0.037704072
2013,12,10,-0.318207802
2013,12,11,-0.79658125
2013,12,12,-0.665138512
2013,12,13,0.061604277
2013,12,16,0.792976979
2013,12,17,-0.055401453
2013,12,18,1.835409034
2013,12,19,0.102521205
2013,12,20,0.263125851
2013,12,23,0.427481857
2013,12,24,0.379547979
2013,12,26,0.665262962
2013,12,27,-0.048282308
2013,12,30,0.119991434
2013,12,31,0.389283677
2014,1,2,-0.789395716
2014,1,3,0.079601917
2014,1,6,-0.297073456
2014,1,7,0.62036567
2014,1,8,-0.392796076
2014,1,9,-0.161795499
2014,1,10,-0.100707322
2014,1,13,-1.071496158
2014,1,14,0.687923188
2014,1,15,0.634447488
2014,1,16,-0.368315966
2014,1,17,0.308020102
2014,1,21,-0.272369309
2014,1,22,-0.287080524
2014,1,23,-1.066699894
2014,1,24,-2.000704795
2014,1,27,-0.259272438
2014,1,28,0.553758513
2014,1,29,-1.182200378
2014,1,30,0.670645994
2014,1,31,-0.936065006
2014,2,3,-2.069667575
2014,2,4,0.470372271
2014,2,5,-0.017936929
2014,2,6,1.19594686
2014,2,7,1.045638566
2014,2,10,0.0516664
2014,2,11,1.206010819
2014,2,12,-0.18195415
2014,2,13,0.505424535
2014,2,14,0.850975897
2014,2,18,-0.145908405
2014,2,19,-0.531246299
2014,2,20,0.555217945
2014,2,21,-0.202157671
2014,2,24,0.651274634
2014,2,25,-0.170786816
2014,2,26,0.111554996
2014,2,27,0.462720016
2014,2,28,0.297912584
2014,3,3,-0.94156801
2014,3,4,1.401172096
2014,3,5,-0.217737627
2014,3,6,0.374864919
2014,3,7,0.171633526
2014,3,10,-0.209200698
2014,3,11,-0.414997147
2014,3,12,-0.064767988
2014,3,13,-1.423732755
2014,3,14,-0.252385399
2014,3,17,1.125643191
2014,3,18,0.555585307
2014,3,19,-0.695041721
2014,3,20,0.672359354
2014,3,21,-0.183190889
2014,3,24,-0.163096015
2014,3,25,0.544744213
2014,3,26,-0.621353625
2014,3,27,-0.029258116
2014,3,28,0.361714019
2014,3,31,0.824600289
2014,4,1,0.455411037
2014,4,2,0.244305043
2014,4,3,-0.00271526
2014,4,4,-0.915610452
2014,4,7,-1.065355485
2014,4,8,0.063216067
2014,4,9,1.113671511
2014,4,10,-1.624122873
2014,4,11,-0.730354936
2014,4,14,0.754542079
2014,4,15,0.552270293
2014,4,16,0.997936364
2014,4,17,-0.094982142
2014,4,21,0.248102512
2014,4,22,0.395884311
2014,4,23,-0.077023828
2014,4,24,0
2014,4,25,-0.786285008
2014,4,28,0.469340761
2014,4,29,0.52666648
2014,4,30,0.274986287
2014,5,1,-0.132502334
2014,5,2,-0.300563988
2014,5,5,0.129928343
2014,5,6,-0.783579494
2014,5,7,0.716540801
2014,5,8,0.196324857
2014,5,9,0.211709646
2014,5,12,0.65995378
2014,5,13,0.119613284
2014,5,14,-0.607043548
2014,5,15,-1.006141217
2014,5,16,0.226670096
2014,5,19,0.168465472
2014,5,20,-0.833037586
2014,5,21,0.969506501
2014,5,22,0.060605841
2014,5,23,0.373417373
2014,5,27,0.416890729
2014,5,28,-0.253785494
2014,5,29,0.39415193
2014,5,30,0.040182672
2014,6,2,0.228548168
2014,6,3,-0.127152834
2014,6,4,0.09083657
2014,6,5,0.588975793
2014,6,6,0.427771023
2014,6,9,0.206823581
2014,6,10,0.016643944
2014,6,11,-0.602150842
2014,6,12,-0.651215753
2014,6,13,0.027070327
2014,6,16,0.252647753
2014,6,17,0.163756532
2014,6,18,0.583812109
2014,6,19,0.087776268
2014,6,20,0.151405375
2014,6,23,-0.057945086
2014,6,24,-0.70336052
2014,6,25,0.293611715
2014,6,26,-0.126752556
2014,6,27,-0.017333358
2014,6,30,-0.098615406
2014,7,1,0.769436487
2014,7,2,0.118954451
2014,7,3,0.542051715
2014,7,7,-0.258081374
2014,7,8,-0.690722213
2014,7,9,0.467213435
2014,7,10,-0.41529271
2014,7,11,0.166951718
2014,7,14,0.661677087
2014,7,15,0.030840636
2014,7,16,0.454378137
2014,7,17,-0.941697494
2014,7,18,0.66184401
2014,7,21,-0.219086123
2014,7,22,0.362485214
2014,7,23,-0.157243913
2014,7,24,-0.016562657
2014,7,25,-0.798944029
2014,7,28,0.208174631
2014,7,29,-0.415013258
2014,7,30,-0.187735297
2014,7,31,-1.878277477
2014,8,1,-0.312256616
2014,8,4,0.349451718
2014,8,5,-0.843790436
2014,8,6,0.084421469
2014,8,7,-0.456537419
2014,8,8,1.134267702
2014,8,11,0.096955829
2014,8,12,-0.056970497
2014,8,13,0.551068987
2014,8,14,0.371010942
2014,8,15,-0.303166647
2014,8,18,1.055217846
2014,8,19,0.480142814
2014,8,20,0.35189978
2014,8,21,0.355495246
2014,8,22,-0.224595924
2014,8,25,0.444968067
2014,8,26,0.174680723
2014,8,27,0.089497098
2014,8,28,-0.247868095
2014,8,29,0.110541425
2014,9,2,-0.18065965
2014,9,3,0.062809212
2014,9,4,-0.050941898
2014,9,5,0.322972211
2014,9,8,-0.077607154
2014,9,9,-0.570087111
2014,9,10,0.322325256
2014,9,11,-0.115474456
2014,9,12,-0.331728668
2014,9,15,0.341420794
2014,9,16,0.615545987
2014,9,17,0.150837575
2014,9,18,0.595791241
2014,9,19,0.072565284
2014,9,22,-0.573365347
2014,9,23,-0.641037964
2014,9,24,0.899473753
2014,9,25,-1.505737332
2014,9,26,0.970757501
2014,9,29,-0.213178986
2014,9,30,-0.161390004
2014,10,1,-1.383472042
2014,10,2,-0.042955045
2014,10,3,1.234897811
2014,10,6,-0.108345865
2014,10,7,-1.582623284
2014,10,8,1.648279018
2014,10,9,-1.94309736
2014,10,10,-0.665150394
2014,10,13,-1.29636786
2014,10,14,-0.04111041
2014,10,15,-1.051657237
2014,10,16,-0.123318011
2014,10,17,1.625596601
2014,10,20,0.161972498
2014,10,21,1.272580874
2014,10,22,-0.926497689
2014,10,23,1.274162668
2014,10,24,0.769740913
2014,10,27,0.130030186
2014,10,28,1.073152814
2014,10,29,-0.18088723
2014,10,30,1.339451466
2014,10,31,1.05608881
2014,11,3,-0.141798297
2014,11,4,0.086534426
2014,11,5,0.568108613
2014,11,6,0.359085416
2014,11,7,0.087421648
2014,11,10,0.254767209
2014,11,11,-0.004200812
2014,11,12,0.042318124
2014,11,13,0.193544469
2014,11,14,-0.104060984
2014,11,17,0.090177718
2014,11,18,0.253527018
2014,11,19,0.001243956
2014,11,20,0.235782347
2014,11,21,0.502454148
2014,11,24,0.029585749
2014,11,25,-0.023065203
2014,11,26,0.087018765
2014,11,28,-0.012955293
2014,12,1,-0.283105602
2014,12,2,0.566403339
2014,12,3,0.177395992
2014,12,4,-0.05538799
2014,12,5,0.311343598
2014,12,8,-0.570650751
2014,12,9,-0.258693578
2014,12,10,-1.488033199
2014,12,11,0.353820797
2014,12,12,-1.757925645
2014,12,15,-0.606858601
2014,12,16,-0.606763962
2014,12,17,1.685554532
2014,12,18,2.362411007
2014,12,19,0.150635448
2014,12,22,0.826341422
2014,12,23,0.29301934
2014,12,24,-0.030605914
2014,12,26,0.085429336
2014,12,29,-0.046269155
2014,12,30,-0.288050692
2014,12,31,-0.915016183
2015,1,2,0.0556582
2015,1,5,-1.793640195
2015,1,6,-0.757190568
2015,1,7,1.207151975
2015,1,8,1.795705654
2015,1,9,-0.969514857
2015,1,12,-0.570452682
2015,1,13,-0.177613854
2015,1,14,-1.033388494
2015,1,15,-0.662927341
2015,1,16,1.106062356
2015,1,20,-0.009876143
2015,1,21,0.253113085
2015,1,22,1.462013785
2015,1,23,-0.785403509
2015,1,26,0.059938499
2015,1,27,-1.42483529
2015,1,28,-1.215543837
2015,1,29,1.288492372
2015,1,30,-1.446300565
2015,2,2,1.112697212
2015,2,3,1.706565987
2015,2,4,0.045457144
2015,2,5,1.174503288
2015,2,6,-0.320162581
2015,2,9,-0.517801822
2015,2,10,0.747681994
2015,2,11,-0.032012787
2015,2,12,0.617171291
2015,2,13,0.282158092
2015,2,17,0.154163753
2015,2,18,-0.087943291
2015,2,19,-0.237954325
2015,2,20,0.859957622
2015,2,23,-0.131857761
2015,2,24,0.533441693
2015,2,25,0.08732104
2015,2,26,-0.054816589
2015,2,27,-0.442315104
2015,3,2,0.852429546
2015,3,3,-0.429822858
2015,3,4,-0.584891699
2015,3,5,0.214511878
2015,3,6,-1.538069622
2015,3,9,0.779321437
2015,3,10,-1.815608609
2015,3,11,-0.155976298
2015,3,12,1.522564453
2015,3,13,-0.781148244
2015,3,16,1.274164509
2015,3,17,-0.685168555
2015,3,18,1.285328462
2015,3,19,-0.628299889
2015,3,20,0.92711316
2015,3,23,-0.114077896
2015,3,24,-0.550663773
2015,3,25,-1.63257851
2015,3,26,-0.214717884
2015,3,27,0.220837485
2015,3,30,1.403639998
2015,3,31,-1.053415543
2015,4,1,-0.451893633
2015,4,2,0.360009763
2015,4,6,0.705978429
2015,4,7,-0.049764263
2015,4,8,0.139224349
2015,4,9,0.340993535
2015,4,10,0.562017695
2015,4,13,-0.417010113
2015,4,14,0.320316189
2015,4,15,0.370725231
2015,4,16,-0.002761474
2015,4,17,-1.526082499
2015,4,20,1.085970771
2015,4,21,-0.469329714
2015,4,22,0.487164375
2015,4,23,0.148570034
2015,4,24,0.131366018
2015,4,27,-0.33108832
2015,4,28,0.411623484
2015,4,29,-0.321438026
2015,4,30,-1.069186889
2015,5,1,0.922714086
2015,5,4,0.24619966
2015,5,5,-0.743694267
2015,5,6,-0.517596785
2015,5,7,0.469780412
2015,5,8,1.435681769
2015,5,11,-0.454206066
2015,5,12,-0.154342137
2015,5,13,-0.054675139
2015,5,14,1.050519613
2015,5,15,0.112809741
2015,5,18,0.173151405
2015,5,19,0.06508026
2015,5,20,-0.161943231
2015,5,21,-0.000710931
2015,5,22,-0.29994198
2015,5,26,-1.032433248
2015,5,27,0.653419104
2015,5,28,-0.154344959
2015,5,29,-0.647833311
2015,6,1,0.125153875
2015,6,2,-0.1186137
2015,6,3,0.321060337
2015,6,4,-0.923448759
2015,6,5,-0.312308368
2015,6,8,-0.464495845
2015,6,9,-0.016378726
2015,6,10,1.322910064
2015,6,11,0.211651733
2015,6,12,-0.759543642
2015,6,15,-0.556656062
2015,6,16,0.658048971
2015,6,17,0.146067077
2015,6,18,0.954214107
2015,6,19,-0.553591695
2015,6,22,0.511159814
2015,6,23,0.123001162
2015,6,24,-0.966845575
2015,6,25,-0.482558097
2015,6,26,0.305443262
2015,6,29,-1.897725005
2015,6,30,0.111079798
2015,7,1,0.679154014
2015,7,2,-0.186958294
2015,7,6,-0.25101421
2015,7,7,0.520160679
2015,7,8,-1.371641775
2015,7,9,0.104047944
2015,7,10,1.134836502
2015,7,13,1.070484678
2015,7,14,0.439341938
2015,7,15,-0.017780604
2015,7,16,0.232822367
2015,7,17,-0.171822065
2015,7,20,0.080172908
2015,7,21,-0.980180332
2015,7,22,-0.375648427
2015,7,23,-0.682544537
2015,7,24,-0.916584184
2015,7,27,-0.690078113
2015,7,28,1.034165988
2015,7,29,0.680547206
2015,7,30,0.015442501
2015,7,31,-0.37176438
2015,8,3,-0.55682572
2015,8,4,-0.262773109
2015,8,5,-0.084134424
2015,8,6,-0.700351886
2015,8,7,-0.238645669
2015,8,10,1.381223101
2015,8,11,-1.084201689
2015,8,12,0.112639239
2015,8,13,0.037984926
2015,8,14,0.386441908
2015,8,17,0.415048424
2015,8,18,-0.148027347
2015,8,19,-0.913886436
2015,8,20,-2.044528438
2015,8,21,-3.124887806
2015,8,24,-3.574780905
2015,8,25,-1.358936726
2015,8,26,3.886449957
2015,8,27,2.267414407
2015,8,28,-0.03849984
2015,8,31,-0.625239748
2015,9,1,-2.841717978
2015,9,2,1.824782745
2015,9,3,0.06367504
2015,9,4,-1.645394264
2015,9,8,2.375863831
2015,9,9,-1.523595217
2015,9,10,0.47887811
2015,9,11,0.628827218
2015,9,14,-0.485688894
2015,9,15,1.326225784
2015,9,16,0.84604907
2015,9,17,-0.378418552
2015,9,18,-1.740117087
2015,9,21,0.634459134
2015,9,22,-0.892006955
2015,9,23,-0.324010382
2015,9,24,-0.343172926
2015,9,25,0.676331543
2015,9,28,-1.908692683
2015,9,29,0.296029937
2015,9,30,1.417567827
2015,10,1,-0.040605408
2015,10,2,1.316992911
2015,10,5,1.662394483
2015,10,6,0.096399074
2015,10,7,0.635925791
2015,10,8,0.867123319
2015,10,9,0.174731995
2015,10,12,0.290183576
2015,10,13,-0.184999606
2015,10,14,-0.903620101
2015,10,15,1.161945274
2015,10,16,0.432977963
2015,10,19,0.122665306
2015,10,20,-0.06593737
2015,10,21,-0.332754168
2015,10,22,1.794320198
2015,10,23,0.69380449
2015,10,26,-0.150258618
2015,10,27,-0.155943958
2015,10,28,1.096454193
2015,10,29,-0.088343696
2015,10,30,-0.524086818
2015,11,2,0.883513593
2015,11,3,0.552252726
2015,11,4,-0.34579728
2015,11,5,-0.043757432
2015,11,6,0.308649235
2015,11,9,-0.951355192
2015,11,10,0.192280242
2015,11,11,-0.378626298
2015,11,12,-1.378368556
2015,11,13,-1.112490503
2015,11,16,1.468780506
2015,11,17,0.014353528
2015,11,18,1.439307677
2015,11,19,-0.039910191
2015,11,20,0.513513132
2015,11,23,-0.173533869
2015,11,24,0.232346139
2015,11,25,-0.041636716
2015,11,27,-0.042401342
2015,11,30,-0.465768383
2015,12,1,0.951651606
2015,12,2,-0.858126705
2015,12,3,-1.487467005
2015,12,4,2.087494595
2015,12,7,-0.64430845
2015,12,8,-0.76813193
2015,12,9,-0.375209731
2015,12,10,0.46635344
2015,12,11,-1.761276832
2015,12,14,0.528965782
2015,12,15,0.864068495
2015,12,16,1.244891149
2015,12,17,-1.468191438
2015,12,18,-2.094822304
2015,12,21,0.563569444
2015,12,22,0.948906167
2015,12,23,1.004037841
2015,12,24,-0.23355535
2015,12,28,-0.042142697
2015,12,29,0.989379035
2015,12,30,-0.610153377
2015,12,31,-0.941579224
2016,1,4,-1.473903621
2016,1,5,0.065082374
2016,1,6,-1.44752236
2016,1,7,-2.216082556
2016,1,8,-1.045573113
2016,1,11,0.243662245
2016,1,12,0.591444969
2016,1,13,-2.270396324
2016,1,14,1.361717085
2016,1,15,-2.23946808
2016,1,19,0.041038262
2016,1,20,-1.392855914
2016,1,21,0.721738463
2016,1,22,1.082902563
2016,1,25,-1.250989963
2016,1,26,1.724452532
2016,1,27,-1.387121074
2016,1,28,0.685201012
2016,1,29,2.337066026
2016,2,1,-0.027045704
2016,2,2,-1.624035259
2016,2,3,0.929557277
2016,2,4,0.53222141
2016,2,5,-1.297238693
2016,2,8,-0.74599737
2016,2,9,0.05604355
2016,2,10,-0.753759913
2016,2,11,-1.494796142
2016,2,12,1.798539603
2016,2,16,1.149235061
2016,2,17,1.454250159
2016,2,18,-0.426662363
2016,2,19,-0.115593481
2016,2,22,1.23974166
2016,2,23,-1.075290827
2016,2,24,0.402890825
2016,2,25,1.168841241
2016,2,26,-0.435178038
2016,2,29,-0.707279903
2016,3,1,1.930474861
2016,3,2,0.285736836
2016,3,3,0.282490055
2016,3,4,0.36453231
2016,3,7,0.486484546
2016,3,8,-0.507721984
2016,3,9,0.183803922
2016,3,10,-0.064212442
2016,3,11,1.165560485
2016,3,14,0.12575919
2016,3,15,0.199684617
2016,3,16,0.443031444
2016,3,17,0.924348984
2016,3,18,0.653993926
2016,3,21,0.194261414
2016,3,22,-0.114414201
2016,3,23,-0.490198029
2016,3,24,0.17386003
2016,3,28,0.053120835
2016,3,29,0.688248105
2016,3,30,0.364257244
2016,3,31,-0.174756788
2016,4,1,0.741772894
2016,4,4,-0.35051763
2016,4,5,-0.647419606
2016,4,6,0.628214559
2016,4,7,-0.821607392
2016,4,8,0.122868247
2016,4,11,-0.170983619
2016,4,12,0.853150642
2016,4,13,0.939145491
2016,4,14,0.079163701
2016,4,15,-0.158931605
2016,4,18,0.636996792
2016,4,19,0.230400675
2016,4,20,0.203660236
2016,4,21,-0.609743965
2016,4,22,0.103975246
2016,4,25,-0.07614944
2016,4,26,0.016344793
2016,4,27,0.252331889
2016,4,28,-1.071467409
2016,4,29,-0.221466349
2016,5,2,0.603808639
2016,5,3,-0.670593008
2016,5,4,-0.472285907
2016,5,5,-0.021342264
2016,5,6,0.511776004
2016,5,9,-0.213820563
2016,5,10,1.137777788
2016,5,11,-1.160274859
2016,5,12,-0.008520478
2016,5,13,-0.992596741
2016,5,16,1.020718969
2016,5,17,-0.968733652
2016,5,18,0.14478941
2016,5,19,-0.449693277
2016,5,20,0.364849644
2016,5,23,-0.080596149
2016,5,24,1.032000224
2016,5,25,0.656438732
2016,5,26,-0.174864722
2016,5,27,0.260113256
2016,5,31,-0.582958388
2016,6,1,0.197808449
2016,6,2,0.278317279
2016,6,3,0.040786975
2016,6,6,0.53091914
2016,6,7,0.01148514
2016,6,8,0.407876239
2016,6,9,0.084641163
2016,6,10,-0.409614456
2016,6,13,-0.5497322
2016,6,14,-0.202983834
2016,6,15,-0.358570125
2016,6,16,0.743485342
2016,6,17,-0.32864464
2016,6,20,0.383382186
2016,6,21,0.013462476
2016,6,22,-0.290702402
2016,6,23,0.935658881
2016,6,24,-3.041685263
2016,6,27,-1.238648221
2016,6,28,1.275180318
2016,6,29,1.367207416
2016,6,30,1.226404016
2016,7,1,0.140201202
2016,7,5,-0.356503551
2016,7,6,0.624176259
2016,7,7,-0.158221492
2016,7,8,0.976672702
2016,7,11,0.36010182
2016,7,12,0.484963131
2016,7,13,0.083565854
2016,7,14,0.500209077
2016,7,15,0.041439568
2016,7,18,0.062089836
2016,7,19,0.302057167
2016,7,20,0.066352037
2016,7,21,-0.391232687
2016,7,22,0.252103335
2016,7,25,-0.331078892
2016,7,26,-0.127693829
2016,7,27,-0.005954549
2016,7,28,-0.025242389
2016,7,29,-0.055740756
2016,8,1,-0.162684098
2016,8,2,-0.474861625
2016,8,3,0.228907426
2016,8,4,0.003378483
2016,8,5,0.764720586
2016,8,8,-0.061270775
2016,8,9,-0.026971553
2016,8,10,-0.247121589
2016,8,11,0.509960538
2016,8,12,-0.103142402
2016,8,15,0.255317913
2016,8,16,-0.335545231
2016,8,17,0.198790641
2016,8,18,0.167828793
2016,8,19,-0.175408673
2016,8,22,-0.034743465
2016,8,23,-0.116538693
2016,8,24,-0.302198247
2016,8,25,-0.123435335
2016,8,26,-0.39268093
2016,8,29,0.443508571
2016,8,30,-0.199986156
2016,8,31,-0.194286396
2016,9,1,0.123555641
2016,9,2,0.140528463
2016,9,6,0.241815999
2016,9,7,-0.008473794
2016,9,8,-0.036675035
2016,9,9,-1.731781439
2016,9,12,1.642469473
2016,9,13,-1.074522846
2016,9,14,-0.213684317
2016,9,15,1.040615459
2016,9,16,-0.512756893
2016,9,19,-0.190858406
2016,9,20,-0.249788725
2016,9,21,0.708727132
2016,9,22,0.265485375
2016,9,23,-0.630721714
2016,9,26,-0.674781093
2016,9,27,0.71323555
2016,9,28,0.542866259
2016,9,29,-0.979267451
2016,9,30,0.694925695
2016,10,3,-0.140867415
2016,10,4,-0.543199793
2016,10,5,0.414874626
2016,10,6,-0.065206379
2016,10,7,-0.299857614
2016,10,10,0.252092797
2016,10,11,-0.98189741
2016,10,12,0.063807622
2016,10,13,0.05871192
2016,10,14,-0.214387686
2016,10,17,-0.272664364
2016,10,18,0.093028075
2016,10,19,0.134281648
2016,10,20,0.0026429
2016,10,21,-0.038121198
2016,10,24,0.142275105
2016,10,25,-0.204597034
2016,10,26,0.527679272
2016,10,27,-0.357173999
2016,10,28,-0.179182018
2016,10,31,-0.188043969
2016,11,1,-0.667135141
2016,11,2,-0.322349332
2016,11,3,-0.267426823
2016,11,4,-0.223500768
2016,11,7,1.472438459
2016,11,8,0.445774511
2016,11,9,1.487285762
2016,11,10,1.100566894
2016,11,11,0.351460069
2016,11,14,-0.042803933
2016,11,15,0.343882055
2016,11,16,-0.220572876
2016,11,17,0.199298005
2016,11,18,-0.197827808
2016,11,21,0.306952655
2016,11,22,0.281913023
2016,11,23,0.355814619
2016,11,25,0.305964474
2016,11,28,-0.126764055
2016,11,29,0.301771867
2016,11,30,-0.063023761
2016,12,1,0.223142481
2016,12,2,0.047857003
2016,12,5,-0.146068846
2016,12,6,0.165817634
2016,12,7,1.598743165
2016,12,8,0.280522333
2016,12,9,0.639283595
2016,12,12,0.132674429
2016,12,13,0.297196131
2016,12,14,-0.420605017
2016,12,15,0.205638139
2016,12,16,-0.329499056
2016,12,19,0.233910346
2016,12,20,0.271226906
2016,12,21,-0.135259856
2016,12,22,-0.019073739
2016,12,23,0.1265784
2016,12,27,0.007922397
2016,12,28,-0.65431763
2016,12,29,-0.079050347
2016,12,30,-0.355818056
2017,1,3,0.044784696
2017,1,4,0.25750417
2017,1,5,-0.126828397
2017,1,6,0.285528278
2017,1,9,-0.220907603
2017,1,10,-0.104747602
2017,1,11,0.336394236
2017,1,12,-0.176701942
2017,1,13,-0.134638775
2017,1,17,-0.111089727
2017,1,18,-0.090855296
2017,1,19,-0.4095682
2017,1,20,0.16261633
2017,1,23,0.025562282
2017,1,24,0.596271321
2017,1,25,0.37025219
2017,1,26,0.122831704
2017,1,27,-0.047653726
2017,1,30,-0.287039247
2017,1,31,-0.246419955
2017,2,1,-0.164978486
2017,2,2,0.133797689
2017,2,3,0.53721134
2017,2,6,0.133878568
2017,2,7,-0.086186232
2017,2,8,0.025187924
2017,2,9,0.55164734
2017,2,10,0.287661859
2017,2,13,0.362169556
2017,2,14,0.638993787
2017,2,15,0.524719973
2017,2,16,-0.036553482
2017,2,17,0.291381157
2017,2,21,0.385076437
2017,2,22,0.290556644
2017,2,23,-0.033097615
2017,2,24,0.336595523
2017,2,27,0.138067184
2017,2,28,-0.103869274
2017,3,1,0.755154889
2017,3,2,-0.596055357
2017,3,3,-0.014470161
2017,3,6,-0.006537598
2017,3,7,-0.048388121
2017,3,8,-0.404528272
2017,3,9,-0.029380301
2017,3,10,-0.076628865
2017,3,13,-0.085170398
2017,3,14,-0.053864528
2017,3,15,0.360818174
2017,3,16,-0.165575626
2017,3,17,-0.242065845
2017,3,20,-0.049769868
2017,3,21,-1.375813418
2017,3,22,0.101160732
2017,3,23,0.055751809
2017,3,24,-0.375971308
2017,3,27,0.305685914
2017,3,28,0.775771171
2017,3,29,-0.079465074
2017,3,30,0.317962869
2017,3,31,-0.179320726
2017,4,3,-0.072392339
2017,4,4,0.263145907
2017,4,5,-0.467147359
2017,4,6,0.044447091
2017,4,7,0.040149536
2017,4,10,-0.049351129
2017,4,11,0.033810753
2017,4,12,-0.223326445
2017,4,13,-0.527388556
2017,4,17,0.742845287
2017,4,18,-0.185347391
2017,4,19,-0.482990238
2017,4,20,0.84300827
2017,4,21,-0.147438296
2017,4,24,0.194464376
2017,4,25,0.385407767
2017,4,26,-0.165921385
2017,4,27,-0.046638769
2017,4,28,-0.223372225
2017,5,1,-0.235036181
2017,5,2,0.041544917
2017,5,3,0.205115945
2017,5,4,-0.173243256
2017,5,5,0.372210097
2017,5,8,0.100136914
2017,5,9,-0.221193895
2017,5,10,-0.073383149
2017,5,11,-0.030106491
2017,5,12,0.01636897
2017,5,15,0.278680133
2017,5,16,-0.022540468
2017,5,17,-1.147644867
2017,5,18,0.40510893
2017,5,19,0.514825386
2017,5,22,0.129673655
2017,5,23,0.139846293
2017,5,24,0.301729755
2017,5,25,0.094905939
2017,5,26,0.048077494
2017,5,30,-0.076120822
2017,5,31,-0.189134977
2017,6,1,0.540309217
2017,6,2,0.303659667
2017,6,5,-0.051851778
2017,6,6,-0.043744573
2017,6,7,0.010013428
2017,6,8,0.060321893
2017,6,9,0.297091418
2017,6,12,-0.114205349
2017,6,13,0.337021089
2017,6,14,0.149231283
2017,6,15,0.320359727
2017,6,16,0.226613042
2017,6,19,0.392823418
2017,6,20,-0.251425916
2017,6,21,-0.262549968
2017,6,22,-0.049934651
2017,6,23,0.06473061
2017,6,26,-0.117239912
2017,6,27,-0.469520844
2017,6,28,0.384842853
2017,6,29,-0.932407767
2017,6,30,0.004824672
2017,7,3,0.406548151
2017,7,5,-0.068208793
2017,7,6,-0.484925035
2017,7,7,0.279470617
2017,7,10,0.127635314
2017,7,11,-0.005137745
2017,7,12,0.299097305
2017,7,13,0.073825787
2017,7,14,0.487489533
2017,7,17,-0.01964503
2017,7,18,-0.070449478
2017,7,19,0.331490432
2017,7,20,-0.137513319
2017,7,21,-0.053955868
2017,7,24,-0.299428393
2017,7,25,-0.11613527
2017,7,26,0.095111289
2017,7,27,0.364361881
2017,7,28,0.196442824
2017,7,31,0.12683303
2017,8,1,0.011383599
2017,8,2,0.0539893
2017,8,3,0.084152824
2017,8,4,0.1560404
2017,8,7,0.082442693
2017,8,8,-0.044353645
2017,8,9,0.119696635
2017,8,10,-0.655760817
2017,8,11,-0.114242263
2017,8,14,0.219041231
2017,8,15,-0.140354636
2017,8,16,-0.032044401
2017,8,17,-1.064420139
2017,8,18,-0.231853985
2017,8,21,0.149459932
2017,8,22,0.736483994
2017,8,23,-0.174734683
2017,8,24,-0.258700818
2017,8,25,-0.024794813
2017,8,28,-0.110385893
2017,8,29,0.678561562
2017,8,30,0.149452693
2017,8,31,0.055114855
2017,9,1,0.026340008
2017,9,5,-0.725891357
2017,9,6,-0.037220798
2017,9,7,-0.163150229
2017,9,8,0.153277619
2017,9,11,0.590939625
2017,9,12,0.12810902
2017,9,13,0.247517697
